Month, Bad
December, http://www.philstar.com/metro/2013/12/15/1268160/collector-displays-2-cm-belen
December, http://www.philstar.com/nation/2013/12/15/1268151/no-clues-yet-rob-try-maguindanao-treasurer
December, http://www.philstar.com/metro/2013/12/15/1268161/bus-conductor-found-dead-terminal
December, http://www.philstar.com/nation/2013/12/15/1268153/bomb-explodes-near-basilan-mayors-house
December, http://www.philstar.com/metro/2013/12/15/1268163/binay-welcomes-sc-order-asiatique-suit
December, http://www.philstar.com/metro/2013/12/15/1268165/100-families-lose-homes-qc-fire
December, http://www.philstar.com/nation/2013/12/15/1268156/couple-hurt-ambush
December, http://www.philstar.com/nation/2013/12/15/1268157/ieds-found-npa-factory-be-dismantled
December, http://www.philstar.com/nation/2013/12/15/1268158/cops-foil-rebel-attack
December, http://www.philstar.com/nation/2013/12/14/1268081/makati-start-retraining-anti-smoke-belching-enforcers
December, http://www.philstar.com/nation/2013/12/14/1268080/mmda-intensify-drive-rescue-vagrants-beggars-streets
December, http://www.philstar.com/nation/2013/12/14/1268072/authorities-launch-hunt-vs.-gunmen-maguindanao-treasurer-ambush
December, http://www.philstar.com/metro/2013/12/14/1267788/pregnant-teen-parents-slain-ex-boyfriend
December, http://www.philstar.com/nation/2013/12/14/1267744/zambo-village-chief-trader-seized
December, http://www.philstar.com/metro/2013/12/14/1267789/cop-arrested-shooting-trike-driver
December, http://www.philstar.com/nation/2013/12/14/1267745/cleanup-iloilo-oil-spill-take-another-month
December, http://www.philstar.com/metro/2013/12/14/1267790/dfa-warns-pinoys-vs-korean-marriage-brokers
December, http://www.philstar.com/nation/2013/12/14/1267746/npa-landmine-factory-discovered
December, http://www.philstar.com/metro/2013/12/14/1267791/suspect-road-rage-slay-convicted-killer-qcpd
December, http://www.philstar.com/nation/2013/12/14/1267747/maguindanao-treasurer-wounded-ambush
December, http://www.philstar.com/metro/2013/12/14/1267792/maguindanao-massacre-fiscals-want-present-massacre-witnesses-video
December, http://www.philstar.com/metro/2013/12/14/1267793/new-cracks-found-mrt-tracks
December, http://www.philstar.com/nation/2013/12/14/1267751/speed-angat-dam-rehab-noy-asked
December, http://www.philstar.com/metro/2013/12/14/1267794/estrada-may-fly-hong-kong-next-month
December, http://www.philstar.com/nation/2013/12/14/1267754/benguet-road-mishaps-kill-2
December, http://www.philstar.com/nation/2013/12/14/1267756/ex-marinduque-lawmakers-former-driver-nabbed-drug-gun-raps
December, http://www.philstar.com/nation/2013/12/13/1267721/defense-chief-wants-united-effort-rescue-asg-hostages
December, http://www.philstar.com/nation/2013/12/13/1267700/maguindanao-provl-treasurer-2-cops-hurt-ambush
December, http://www.philstar.com/nation/2013/12/13/1267698/army-discovers-npa-landmine-factory
December, http://www.philstar.com/nation/2013/12/13/1267689/2-die-benguet-highway-accidents
December, http://www.philstar.com/nation/2013/12/13/1267686/singson-comelec-gave-wrong-soce-forms
December, http://www.philstar.com/nation/2013/12/13/1267683/suspected-rebels-torch-construction-equipment-zamboanga
December, http://www.philstar.com/nation/2013/12/13/1267681/gunmen-kidnap-2-women-zamboanga
December, http://www.philstar.com/nation/2013/12/13/1267669/police-release-description-davao-reporters-suspected-killer
December, http://www.philstar.com/nation/2013/12/13/1267655/dead-man-found-floating-manila-river
December, http://www.philstar.com/nation/2013/12/13/1267650/chinese-filipino-trader-hurt-manila-attack
December, http://www.philstar.com/nation/2013/12/13/1267648/dswd-shelters-typhoon-victims-should-be-40-meters-away-shoreline
December, http://www.philstar.com/metro/2013/12/13/1267513/nbi-probed-raid-envoys-condo
December, http://www.philstar.com/nation/2013/12/13/1267337/reyes-still-marinduque-lawmaker-says-belmonte
December, http://www.philstar.com/nation/2013/12/13/1267340/roxas-aide-named-oic-w.-visayas-police
December, http://www.philstar.com/metro/2013/12/13/1267515/court-doubles-gang-boss-bail-after-escape-heist
December, http://www.philstar.com/nation/2013/12/13/1267342/man-gets-140-year-jail-term-killing-woman-2-kids
December, http://www.philstar.com/metro/2013/12/13/1267516/ampatuan-grandson-brought-pgh
December, http://www.philstar.com/nation/2013/12/13/1267343/cop-killed-bukidnon-rebel-attack
December, http://www.philstar.com/metro/2013/12/13/1267517/suspect-slain-rob-try-cops-wife
December, http://www.philstar.com/nation/2013/12/13/1267348/bulacan-village-chief-shot-dead
December, http://www.philstar.com/nation/2013/12/13/1267349/aurora-landslide-leaves-4-dead
December, http://www.philstar.com/nation/2013/12/13/1267350/boholanos-still-feel-aftershocks
December, http://www.philstar.com/nation/2013/12/13/1267351/gro-killed-bar-blaze
